Student ID,Mathematics,Literature,Foreign language,Foreign language code,Subject combination,Physics/History,Chemistry/Geography,Biology/Civic education
1002463,8.2,9,8,N1,Nature,7.25,8.25,7
1002464,7.8,8,8.4,N1,Nature,6.5,9,7.75
1002465,8.2,8.25,8.6,N1,Society,6.75,6.5,9
1002466,7.8,8,7,N1,Nature,8.5,3.75,5.5
1002467,8.6,7,9.4,N1,Nature,9.25,7.25,7.75
1002468,8,8.25,8.4,N1,Society,5.25,6,7.5
1002469,8,6.5,8.4,N1,Nature,8,8.5,7.25
1002470,4.4,8,4.6,N1,Society,5.25,4.5,8
1002471,8.2,9,9.2,N1,Society,8,6.75,10
1002472,6.8,7.75,7,N1,Society,5.5,5.5,7
1002473,7.8,9,7.6,N1,Society,5.5,6.75,8.75
1002474,8.4,9.25,8.4,N1,Society,4.25,6.75,8
1002475,8.2,8.5,7,N1,Society,9,7.75,9.25
1002476,8,7.25,6.4,N1,Society,6,6.25,7.75
1002477,8.6,9,5.4,N6,Society,6.75,7.5,9
1002478,7.4,8,6,N1,Society,4.5,7.5,9.25
1002479,8.6,8.25,9.2,N1,Society,6.5,6.75,8.75
1002482,6.4,9,7.6,N1,Society,5,5.75,8.5
1002483,5.2,7.25,4,N1,Society,3,6,7
1002484,7.8,8.5,8.4,N1,Society,6,5.75,8
1002486,7.8,9,9.2,N1,Society,6.25,7,8
1002488,7.6,8.5,8,N1,Nature,3.75,7,5.25
1002489,7.6,8.5,9.4,N1,Society,9,6,8.75
1002490,6.2,8,6.6,N1,Society,5,5.25,8.25
1002491,6,7.75,3.8,N1,Society,6.5,4.75,9.25
1002492,8.4,9.5,9,N1,Society,6,6.25,8.75
1002493,4.6,8,8.6,N1,Society,8,8.75,9.5
1002494,8.2,8.75,8.8,N1,Nature,7.75,5,6
1002495,6.2,8.5,8.2,N1,Nature,3,6,7
1002496,6,7.5,4,N6,Society,4.25,4.75,7
1002497,7.6,8.75,8.8,N1,Society,7,5.25,9
1002498,7.2,8.75,8.4,N1,Nature,4.5,7.5,8.5
1002499,7.6,8.75,9.4,N1,Society,7.5,6.75,9.5
1002500,8.4,6.75,7.8,N1,Nature,7.5,4.5,6
1002501,9,6.5,7.8,N1,Nature,8.5,5.5,5
1002502,7.8,8.75,8.6,N1,Society,7.25,6.5,9.25
1002503,7.2,8.25,7.4,N1,Nature,6.25,4.25,5.25
1002504,7.4,8,8.4,N1,Society,7,6.25,8.25
1002505,8.2,7.75,8.2,N1,Nature,7.75,4.75,3.75
1002506,8.4,9,7.2,N1,Society,6.5,6.75,7.25
1002508,7.4,7.25,8,N1,Nature,2.75,8.5,6.5
1002509,7.4,8.25,9,N1,Society,5.5,4.75,8
1002510,7.8,7.25,7.8,N1,Nature,7,6.25,5.25
1002511,7.4,6.75,8.4,N1,Nature,6.5,2.75,5.75
1002512,6.4,6,5.8,N1,Society,5.5,5.5,7.25
1002513,7,8,8.6,N1,Society,5,6,7.25
1002514,8.4,8.5,9,N1,Society,6.75,6.5,9
1002515,5.4,7.5,6.2,N1,Society,6,5,8.25
1002516,6.2,8.5,8,N1,Society,6.75,4.75,8
1002517,8.4,8,9.2,N1,Nature,7.75,7.5,5.75
1002518,8.8,7.25,8.6,N1,Nature,9,5.5,5
1002519,6.8,7,8.4,N1,Nature,5.5,4.5,5
1002520,6,6.75,3.6,N1,Society,6.75,6,8.25
1002521,7.6,7.5,8.6,N1,Nature,3.75,6.5,4.75
1002522,7.6,9,9,N1,Society,7.25,6.25,7.75
1002523,8.8,7.75,6.6,N1,Nature,5.75,6.75,4
1002524,8.4,6.5,8.2,N1,Nature,5.25,7.75,7.25
1002525,5.8,7,9,N1,Society,7.25,6,9.25
1002526,6.8,6.5,7.8,N1,Nature,4.25,4.5,5.75
1002527,6.6,6,6.8,N1,Nature,4.75,6,5.5
1002528,7.8,8.25,8.2,N1,Society,5,6,7.75
1002529,8.6,7.5,7.8,N1,Nature,7.25,3.5,4.25
1002530,6.4,8.5,6.2,N1,Society,8.75,8.5,8.25
1002531,8.6,7.5,9.2,N1,Nature,8,6.75,7
1002532,8.4,8,9.2,N1,Society,8.25,6.75,8.5
1002533,8,8.5,8.8,N1,Society,8.25,6.75,9.25
1002534,7.8,8.25,9,N1,Society,9.5,8.5,8.75
1002535,6.6,8,8.4,N1,Society,6.25,7.75,8
1002536,6.2,8,8.8,N1,Society,6.5,7.25,8.25
1002537,5.4,8.25,5,N1,Society,6,5.75,7.5
1002538,7.4,7.5,7,N1,Society,3.75,5.75,8
1002539,7,8.75,7,N1,Society,6,4.5,8.75
1002540,7,9.25,8.4,N1,Society,7.25,7.5,8.75
1002541,7.8,9.25,8.6,N1,Nature,7.75,5,6.5
1002542,7.6,7,8,N1,Nature,7.5,6.5,6
1002543,8.2,9,9.4,N1,Society,8,6,7.25
1002544,8.2,9,9,N1,Society,6.25,6.5,8.75
1002545,8,9,9.4,N1,Society,7.5,7.5,9.5
1002546,5.8,8.25,6.2,N1,Society,5,5.5,7.25
1002547,7.4,8.75,6.4,N1,Society,3.5,5,8
1002548,7,7.75,7,N1,Society,3.5,6,8.75
1002549,7.4,9,7.4,N1,Society,4,5.5,8.5
1002550,5.6,9,7,N1,Society,9,6.25,7
1002551,7.6,9,8.8,N1,Society,7.5,6.75,7.5
1002552,7.8,8,9.2,N1,Nature,7.25,5.25,6
1002553,7.8,8,8.2,N4,Society,5.5,6.25,9.5
1002554,7.6,8.25,8,N1,Society,6.25,6.5,7.75
1002555,7.6,8,8.4,N1,Society,6.5,6,8.25
1002556,7.8,9.25,8.2,N1,Society,5,6.25,9
1002557,8.8,8,9,N1,Society,5.75,6.5,9
1002559,7.6,9,8.2,N1,Society,7.5,7.5,9
1002560,7.8,9,9,N1,Society,5.5,4.75,8
1002561,7,8.75,8.2,N1,Society,6.5,6,9
1002562,5.4,8.5,5.8,N1,Society,5.25,5.5,7.5
1002563,8.6,8.75,8.6,N1,Society,6,6.5,8.5
1002565,9,9,9.4,N1,Society,7.5,7.5,10
1002566,8.4,8.25,9,N1,Nature,6.25,7.25,5.25
1002567,7.6,7.5,9,N1,Society,6,6.75,8.75
1002569,6.6,5.75,5.2,N1,Society,3.75,6.5,7.5
1002570,8.2,9,9,N1,Society,8.25,6.5,8.5
1002571,7.8,8.25,9.4,N1,Society,8.25,7,8
1002572,7,8.25,9.4,N1,Society,6.5,5.75,8.75
1002573,7.8,9,8.2,N1,Society,7,8.5,9
1002575,7,8,9.6,N1,Nature,6.25,5.5,7.5
1002576,8.2,7.75,4.4,N1,Nature,4,7.75,7
1002577,5.6,6.25,8,N1,Society,8.5,6.5,8.25
1002578,7,8,8.8,N4,Society,8,6.5,9.25
1002579,8,9,9,N1,Society,6.75,6.25,9
1002581,8,9,9,N1,Society,7,7.25,10
1002582,8.6,7.75,3.8,N1,Nature,7.75,7,6
1002583,8.2,9,9,N1,Society,6,7,8.25
1002585,7.2,8.75,8.4,N1,Society,7.75,6,8
1002586,7.4,9,9,N1,Society,5,6.75,8.75
1002587,6.2,8.5,3,N1,Society,7.75,6.25,9
1002590,8.2,7,9,N1,Nature,8.25,8.25,8
1002591,7.2,7.75,6.4,N1,Nature,7,7,6.25
1002592,6.2,7.25,7.6,N1,Society,6.5,6,9
1002593,7.6,8.25,5.8,N1,Society,5.25,6.25,8.75
1002594,8.2,9,8.4,N1,Society,7.75,7.5,9
1002595,4.6,7.5,3.4,N1,Society,5.5,3.25,6.5
1002596,8.2,8.75,7.8,N1,Society,7,6.5,9
1002597,7.6,8.75,9.4,N1,Society,7,5.25,8.25
1002598,8,9.5,9.6,N1,Society,7.75,7.25,9.25
1002599,8.4,9.25,8.4,N1,Society,7,6.75,8.75
1002600,6.6,8.5,8.6,N1,Society,6,6.25,8.5
1002601,8.2,8.75,8.2,N1,Society,7,6.5,8.5
1002602,7.8,8.75,6.8,N1,Society,6,7.25,9.5
1002603,6.6,8.75,7.8,N1,Society,8.5,6,8.5
1002604,7,7.75,7.8,N1,Society,5.5,5.75,7.75
1002605,7.6,8.75,9.4,N1,Society,7.25,7,9
1002606,6,8,8.8,N1,Society,6.5,6.5,9.25
1002607,7,8.75,8.4,N1,Society,7,6.25,8.5
1002608,7.4,8,7.6,N1,Society,5.25,5.75,7.5
1002609,5.8,8.5,6.6,N1,Society,6,7,7.75
1002610,7.8,8.75,8.6,N1,Society,6.5,6.5,8.75
1002611,5.6,6.75,7.6,N1,Society,4.25,4.5,8
1002612,7.8,8.5,8.6,N1,Society,5,5,7.25
1002613,6.2,6.75,5.4,N1,Society,4.5,5.25,7.75
1002614,7.2,6.5,5.2,N1,Society,7.75,6.75,8
1002615,7.8,7.5,9.6,N1,Society,6,6.25,8.25
1002616,6.4,7.25,5.2,N1,Society,4.75,5.25,7.25
1002617,8,9,8,N1,Society,6,6,9
1002619,8.4,7.5,8.6,N1,Nature,7.25,9.5,6.25
1002621,7.8,8.5,9.4,N1,Society,8.25,8.5,9.5
1002622,8.4,7.25,7.8,N1,Nature,7,3.5,3.75
1002623,7.4,8.5,6.6,N1,Society,6.75,6.75,8.75
1002624,7.6,8.5,6.8,N1,Nature,6.25,3.25,5
1002625,5.2,9.25,7.4,N1,Society,5.25,3.5,6.75
1002626,8.8,9.5,8.8,N1,Society,6.5,6.75,8.5
1002627,8.2,8,7.4,N1,Nature,5.5,7.25,6.5
1002628,8.2,8.5,7.6,N1,Nature,6.25,5.75,6.5
1002629,8.2,8.25,8.4,N1,Nature,7,8.25,7.25
1002630,6.4,8.5,8.8,N1,Society,6,5.75,9
1002631,8.4,8,8.8,N1,Nature,7,7.75,7.75
1002632,7.8,8.75,9.2,N1,Society,6.5,6.5,7.25
1002633,7,8.75,6.8,N1,Society,4.75,6,8
1002634,5.4,8.5,4.2,N1,Society,4.75,5.75,8.75
1002635,7.8,8.5,7.8,N1,Society,5.5,6.25,8.25
1002636,7.6,7.5,8.4,N1,Society,6,5.25,9.25
1002637,7.6,8,9.6,N1,Society,7.75,6.5,7.5
1002638,9,9,8.2,N1,Society,4,5.25,7.75
1002639,6.6,8.25,3.2,N1,Society,3.5,4.5,5.5
1002640,7.2,8.75,8,N1,Society,4.25,6.25,8.5
1002641,6.6,7.75,8.6,N1,Society,6.25,7,8.25
1002642,5.6,6.25,4,N1,Society,5.5,4.75,8
1002643,7.8,8,8.2,N1,Society,4,7.25,9.25
1002644,5.2,6.75,3.4,N1,Society,3.5,6,8.25
1002645,8.4,7.75,8,N1,Society,5.75,6.25,8
1002646,8.6,8.5,9,N1,Society,4,6,8.75
1002647,7,9,7.6,N1,Society,5.5,5.75,7
1002648,8,9,9.6,N1,Society,8,8.25,9.75
1002649,7.4,8,7.8,N1,Society,3.5,5.5,8.25
1002650,8.2,9,8.6,N1,Society,5.75,6.25,9
1002651,6.6,9,8.2,N1,Society,6,6.25,8.5
1002652,6,8,6,N1,Society,4.5,6,6.25
1002653,7.6,8.75,8.8,N1,Society,4.75,6.75,8.75
1002654,7.4,8.75,8.2,N1,Society,5.25,5.25,6.75
1002655,8.4,9.25,7,N1,Society,5.25,4.75,7.5
1002656,8,8.75,8.6,N4,Nature,7,8,7.75
1002657,8.2,8.75,8.6,N1,Society,5.5,6,7.75
1002658,7.8,9,8.8,N1,Society,6.5,6,8
1002659,5.6,8.25,6,N1,Society,5.5,3.75,7.75
1002660,6,7.5,3,N1,Society,4,4.5,6
1002661,8,8.75,8.8,N1,Society,8.5,7.25,9
1002662,8.4,8.75,8.4,N1,Society,6,6.75,8.75
1002663,8.4,8.75,7.6,N1,Society,4.75,5,8.25
1002664,7.4,8.5,8.6,N1,Society,7.5,6.25,9.75
1002665,7.4,9,7.8,N1,Society,5.75,5.75,8.5
1002666,7.4,9.25,9,N1,Society,6.5,6.75,9.25
1002667,6,8,4.8,N1,Nature,5,4,5.25
1002668,7.8,9,9.6,N1,Society,7.25,7.75,9.5
1002669,8.2,9,9.4,N1,Nature,7.25,8,6.5
1002670,7,8.75,6.8,N1,Society,9,7.5,8.5
1002671,8.2,9.25,8.4,N1,Society,7.5,7,9.5
1002672,7,8.25,7,N1,Society,5.75,6.25,8
1002673,4.2,6.5,4.6,N1,Society,6,6.5,7.75
1002674,8,8.5,7.4,N1,Society,6,6.75,8.5
1002675,6.6,7.25,6,N1,Nature,7.5,5.5,6.75
1002676,7,8,8,N1,Nature,7,7.5,8.25
1002677,8.2,6.25,8.4,N1,Nature,7,6.75,5.75
1002678,8.2,8.25,7.8,N1,Society,7.25,5.5,8.75
1002679,7.8,8.5,7.6,N1,Society,8,7,8.75
1002680,7.8,7.75,7,N1,Nature,6,7.5,6.25
1002681,4.8,7.75,8.6,N1,Society,7.5,6,8
1002682,6.4,8.25,3.8,N1,Society,7,5.25,7.75
1002683,8,9,8.6,N1,Society,8.5,8.25,9.75
1002685,7.6,8.25,9,N1,Society,6,6.25,8.25
1002686,8.2,9,7.8,N1,Society,7.75,6.25,9.25
1002687,5.2,7.25,3.6,N1,Society,5.75,5.75,8.5
1002688,7.4,8,7.4,N1,Society,5.5,6.25,9.5
1002689,7.8,9.25,8.8,N1,Society,6.25,4,7.75
1002690,8.6,9,9.4,N1,Society,8.75,7.5,9.5
1002691,6.4,9,8.2,N1,Society,6.5,6.25,9.5
1002692,7.4,8,5.6,N1,Society,6.75,6.5,9.5
1002693,6.2,8.5,8.6,N4,Society,8.25,6.75,8
1002694,6,8.5,7.4,N1,Society,8.75,8.25,9.5
1002695,7.8,8.75,8.2,N1,Society,7,7,8.75
1002696,5.6,8,3.2,N1,Society,3,4.75,7.5
1002697,8.2,7,9,N1,Nature,8.25,4.75,5.75
1002698,6.2,8.75,4.2,N1,Society,7.25,9,8.5
1002699,7.6,8.25,9.4,N1,Nature,8,5,5.25
1002700,8,9,7.6,N1,Society,5.5,5.75,7.25
1002701,8.2,7,8.4,N1,Nature,9,3.75,5.75
1002702,7.2,7.5,6.8,N1,Society,4.5,7,8
1002703,6,8,5.6,N1,Society,6.25,6.5,8.75
1002704,7.2,8.5,8.6,N1,Society,6.75,5.25,9.5
1002705,5.2,7.75,4,N1,Society,6,7.25,8.25
1002706,8.8,9.25,9.6,N1,Society,6,7,8.5
1002707,8,7.5,8.4,N1,Nature,7.5,3.75,5.75
1002708,7.8,8.75,7.4,N1,Society,7.25,6.75,8.25
1002709,8.4,8,8.6,N1,Society,9.25,6,8.25
1002710,7.6,7.25,9.2,N1,Nature,6.5,3,5.5
1002711,5.2,5.5,6.8,N1,Society,6.75,5.75,9.25
1002712,8.4,8.5,8.4,N1,Nature,7.75,4.5,6
1002713,8.4,7,9,N1,Nature,6,7.5,8.5
1002714,8.2,6.75,8,N1,Nature,6.75,6.25,6.75
1002715,5.2,8,9,N1,Society,6.5,5.25,8.25
1002716,7.8,7.25,9,N1,Society,4.75,5.75,7.25
1002717,8.4,7,8.8,N1,Nature,9,5.75,7
1002718,7.6,7.75,5,N1,Society,7,6.25,8.25
1002719,8.4,7.25,9,N1,Nature,9,6,7.25
1002720,7,8.25,9.2,N1,Nature,7.5,7.75,7
1002721,7.4,7.25,7.8,N1,Nature,8.75,8,6.5
1002722,7.2,8.25,9,N1,Society,6.5,6.75,8
1002723,7.8,8.5,8.6,N1,Society,7,7,8.75
1002724,4.2,5.25,4.8,N1,Society,6,4.25,6
1002725,4.8,7,9.2,N1,Society,9,7,9
1002726,7.4,8.75,8,N1,Society,6,6,8.25
1002727,8.2,6.5,9,N1,Nature,4,8,6.75
1002728,6.4,8.5,8.6,N1,Nature,4.75,6.5,6.5
1002729,7,8.25,6.6,N1,Nature,3.75,6.75,6.75
1002730,8,8.75,8.8,N1,Nature,7.5,7.75,7.25
1002732,8.4,8.25,8,N1,Nature,6.75,8.75,6.75
1002734,8.4,7.75,8.6,N1,Nature,8,8.75,7
1002735,6.6,8.5,5,N1,Nature,6.5,6.25,6.25
1002736,7.4,7.5,4,N6,Society,5.25,6.75,7.75
1002737,8.4,6.75,7.2,N1,Nature,4.75,8.25,8.75
1002738,8.6,8.75,8.8,N1,Nature,8.25,6.75,5.75
1002739,8.6,8.5,8.8,N1,Nature,8.5,6.75,6.25
1002740,7.2,7.25,8.4,N1,Nature,7.5,4.75,6.25
1002741,8.2,7.25,9.4,N1,Nature,8.25,9.5,7.25
1002742,8.4,5.75,9.4,N1,Nature,3.75,8.25,5.75
1002743,8.6,6.75,9.4,N1,Nature,8.5,7.5,6.75
1002744,8.4,7,9.2,N1,Nature,6.25,8,7.5
1002745,8.4,7.25,8.8,N1,Nature,8.25,8.5,7
1002746,8.4,6.75,8.8,N1,Nature,7.5,6.25,5
1002747,7.8,6.75,4,N1,Nature,3.75,8.5,7.25
1002748,7.2,6.5,8,N1,Nature,5.75,5.25,4.75
1002749,7.4,9.25,8.4,N1,Nature,6.75,6.5,8.5
1002750,8,6.75,9.4,N1,Nature,7.5,5.75,6
1002751,6.4,5,8,N1,Nature,5.25,4.5,6.5
1002752,8,6.5,7,N1,Nature,8,4.75,5.75
1002753,8,7,8.8,N1,Nature,6,7.75,5.5
1002754,9,6.5,7.2,N1,Nature,3.75,8.25,8.75
1002755,7.4,8.5,7.8,N1,Nature,5.5,5,5.5
1002756,8.2,9,8,N1,Nature,7.25,6,6.25
1002757,7.6,8,9,N1,Nature,7.75,6.5,7
1002758,7.4,7.5,6.8,N1,Nature,5.5,7,6
1002759,7.8,7.75,8,N1,Nature,6,5.25,4.5
1002760,6.8,6.75,8.4,N1,Nature,6.5,7.5,8
1002761,8.2,6.75,9,N1,Nature,7.75,6.5,5.75
1002762,8.6,7,7.8,N1,Nature,7.25,9.25,8.5
1002763,7.4,8,7.2,N1,Nature,7,5.25,4.5
1002764,8.2,8.75,9.2,N1,Nature,6.5,6.25,5.5
1002766,8.4,6.5,9.4,N1,Nature,9,4,5.25
1002767,7.8,6.5,8.8,N1,Nature,5,9,8
1002768,8.8,7,8.6,N1,Nature,8,7.75,4.25
1002769,8.4,7,9,N1,Nature,8,5.5,6.25
1002770,8.6,7,9.2,N1,Nature,3,8,4.75
1002771,8,7.5,8.2,N1,Nature,8.75,8.25,5.75
1002772,7.2,7.25,8.4,N1,Nature,7,3.25,4.25
1002774,8,8,9.4,N1,Nature,8.25,7.25,7
1002775,8,7.25,8.8,N1,Nature,7.5,6.5,7
1002776,8.6,8.5,8.6,N1,Nature,4.5,6.5,3.5
1002777,7.8,6.75,8.4,N1,Nature,5.75,4.5,5.75
1002778,7.8,7.25,7.6,N1,Nature,7.5,7,5
1002779,7.8,6.75,6.6,N1,Nature,7.5,5,5.5
1002780,8.2,8.25,8,N1,Nature,4,8,3.75
1002782,6.6,7.75,9,N1,Nature,7,6.75,6.25
1002783,8,8,6.6,N1,Nature,8.25,6.5,5
1002784,8.2,6.25,7.2,N1,Nature,8.25,7,5.75
1002785,8.8,7.5,8.4,N1,Nature,4,8.5,4.75
1002786,8.4,7,9.4,N1,Nature,4.75,9.5,4.5
1002787,7.6,8.5,9.2,N1,Nature,7.75,7.25,6.75
1002788,7.6,6.75,7.4,N1,Nature,8,4.75,5.75
1002789,8.4,7.5,7,N1,Nature,8.25,8.5,7
1002790,8.2,6.25,8.6,N1,Nature,7.5,4.25,4.5
1002791,5.8,6,7.4,N1,Nature,7,5.25,4.25
1002792,6.4,7,6.6,N1,Nature,5.75,4.25,4.75
1002793,8,7,8.6,N1,Nature,7,7.5,6.75
1002794,7.4,5.75,8.4,N1,Nature,5.75,5.25,6.5
1002795,8.8,6.75,8.8,N1,Nature,8,7,5.75
1002796,7.8,6.75,5.2,N1,Nature,8,8.75,7.25
1002797,8.2,6.5,8.8,N1,Nature,8,6.5,5.75
1002798,8.2,7.25,9.2,N1,Nature,7.75,4,4.25
1002799,8.4,8.75,9.4,N1,Nature,8.75,6,7.75
1002800,8.6,6.5,6.8,N1,Nature,7.25,4.75,5.75
1002801,7.8,6.5,6.2,N1,Nature,2.25,6.25,5.5
1002802,8.2,5.75,8.4,N1,Nature,8,3.5,4.25
1002803,8.2,9,9,N1,Society,6.75,7.25,9.5
1002804,7.4,9.5,8.4,N1,Society,7.25,8.5,9.5
1002805,7.8,8.25,9.2,N1,Society,6,6.5,9.25
1002806,7,8.25,8.8,N1,Society,6.25,5,8.75
1002807,5.8,8.25,8.6,N1,Society,5.75,7,9
1002808,7.2,8.75,8.6,N1,Society,4,5.75,8.25
1002809,7.4,8,8.6,N1,Society,6,6.25,9.25
1002810,8.6,7.5,9.4,N1,Society,7.75,7.5,10
1002811,7.8,8.25,8,N1,Society,8,6,8
1002812,7.8,8,4.2,N1,Society,7,6,8.75
1002813,7.6,8,5.6,N1,Nature,7,6.25,5.75
1002816,6.6,8.5,7.2,N1,Society,7.5,6.75,7.75
1002817,8,7,8.8,N1,Nature,4.5,8.75,6.75
1002818,7,6.75,8,N1,Nature,7.75,4.25,4.75
1002819,6.8,8.25,8.6,N1,Society,7,7,8.5
1002820,7.2,8.75,9.2,N1,Society,6.75,7.25,8.75
1002822,7.8,9,7.4,N1,Society,5.5,4,7
1002823,5.6,8,7.2,N1,Society,5.75,5.75,6.75
1002824,6.2,8,6.2,N1,Society,7,5.25,8.75
1002825,8.2,7.25,9.2,N1,Nature,7.5,5.25,7.25
1002827,7.6,6.75,8,N1,Nature,3.5,5.75,5
1002828,6,6.5,7,N1,Nature,5,4,6.25
1002829,8.4,7,9.2,N1,Nature,8.25,6.25,7.25
1002830,7.8,6,8.4,N1,Nature,8,4,5.75
1002831,6.8,7.5,4.2,N1,Society,6,5.75,8.5
1002832,7.8,7.5,9.4,N1,Society,8,5.75,9.5
1002833,7.2,9,8.6,N1,Society,7.5,5.75,7.5
1002836,7.2,8.25,7.6,N1,Nature,7.5,4.5,6.25
1002837,8.6,8.75,8.8,N1,Nature,5.25,8.5,5.5
1002838,6.2,8,4,N1,Society,4,5.5,7.25
1002840,6.6,8,6.8,N1,Society,8.5,8.5,8.25
1002841,7,8.5,8,N1,Society,7.5,6,8.75
1002842,7.4,8.5,9,N1,Nature,7.5,7.5,7
1002843,7.6,9,7.8,N1,Society,5,4.5,7.5
1002844,5.4,8.75,7.8,N1,Society,5.25,3.75,8.5
1002845,8.8,9.5,9.8,N1,Society,8.75,7.75,9.5
1002846,8.2,8.25,8.4,N1,Society,4.25,6.75,9
1002847,8.4,8.5,9.2,N1,Society,9,7,9.75
1002849,7.6,6.5,8,N1,Nature,8,3.75,7.5
1002850,5.8,8,7.8,N1,Society,4.75,5.75,7.75
1002851,7.8,9.25,9.6,N7,Society,8.75,6,9.25
1002852,8.4,8.75,8.8,N1,Society,7,5.5,8.5
1002853,5,7.75,3.2,N1,Society,3.5,4.75,6
1002854,6.6,8.25,8.8,N1,Society,7.25,6,9
1002855,5,7.25,5.4,N1,Society,6.25,6.75,8
1002856,7.8,9,9.2,N1,Society,4.25,7,7.75
1002857,8.4,9,9,N1,Society,8.25,8.75,9.75
1002858,7.4,8.25,7.6,N1,Society,5.5,6.75,7.5
1002859,7.6,9.25,8.8,N1,Society,7.25,7.75,9.5
1002860,8.2,8.75,8.4,N1,Society,6.75,6.75,8.25
1002861,8.4,8.5,8,N1,Society,6.5,6.5,8.75
1002862,8.2,8.5,9.2,N1,Society,7.25,8,9.5
1002863,7.6,8,5.6,N1,Nature,6.5,4.5,5.75
1002865,7.6,7.75,7.6,N1,Society,6,5.5,8.5
1002866,7.6,9,9.4,N1,Society,8,7,9.5
1002867,7,6.5,5.4,N1,Nature,4.75,7.5,7.75
1002870,5.8,8,8.6,N1,Society,8,7.5,8.75
1002872,9,8.5,9.4,N1,Nature,5.25,8.25,5
1002873,6.8,8.75,8.8,N1,Society,7,7,8.25
1002874,7.8,8.75,9.4,N1,Society,6.5,8.75,9.25
1002875,8.4,9,9.6,N1,Society,7.5,7,9.75
1002876,7.4,8.75,9,N1,Nature,7.25,7.5,9
1002877,6.4,8,3.4,N1,Society,3.5,4.25,7
1002878,8,9,9,N1,Society,7,8,9
1002880,5.8,8.5,7.8,N1,Society,8,7.5,9.25
1002881,7.8,7.75,9,N1,Society,5.75,5.25,8.75
1002882,7.2,8.25,7.2,N1,Society,6,5.25,8.25
1002884,8,8.25,8,N1,Society,7.5,8.5,9.5
1002886,4.6,8,7,N1,Society,5.75,6.25,8.25
1002887,7.4,8.75,9.2,N1,Society,5.5,8.25,8.75
1002888,7.2,8.75,9.4,N1,Society,7.25,5.75,7.5
1002889,7.8,8.75,8.2,N1,Society,6.25,6.5,8.75
1002891,7.8,6.5,9,N6,Nature,7.75,3.5,5.5
1002893,8.4,9,9.6,N1,Society,8,7.75,9.5
1002894,8.8,8.5,8.8,N1,Nature,7.75,8,6.5
1002895,8,9,8.2,N1,Nature,6.75,6.5,7
1002896,7.8,9.25,6.2,N3,Society,4.25,7.25,9
1002897,9,8.75,9,N1,Nature,8.75,6.25,7
1002898,6.8,9.25,8,N1,Society,4.75,5.25,6.25
1002900,8,8.75,8.2,N1,Society,8.25,7,8
1002901,8.2,6.25,9,N1,Nature,7.25,6.75,6.5
1002902,7.6,9,9.2,N1,Society,3,5.25,7.25
1002903,6.8,6.5,7.2,N1,Nature,4.5,7,6
1002904,8.8,8.5,8.2,N1,Society,6.75,7.5,9.25
1002905,8,8,8.6,N1,Society,5.75,7,9
1002906,6.4,7.25,7.8,N1,Society,4.5,5,5.25
1002907,7.4,9.25,8.8,N1,Nature,8.25,7.75,7.5
1002908,7.8,9.25,9,N1,Society,5,6.25,7.25
1002910,8.2,6.75,8.6,N1,Nature,8.25,5,7
1002911,7.4,7.25,9.2,N1,Nature,8.25,5.75,7
1002912,7.2,8.5,7.6,N6,Society,7,6,8
1002913,7.4,7.75,8,N1,Society,4,5.75,8.5
1002914,6.2,8.75,8.6,N1,Society,6.25,6.5,8
1002915,8.2,8.75,8.2,N1,Society,6.5,6,9.75
1002916,8.8,8.75,9.6,N1,Society,5,6.25,9.25
1002917,7.6,7.75,8,N1,Nature,8.25,6,7
1002919,7.2,8.25,9.4,N1,Society,5.75,5.75,8.75
1002921,8.6,9,9.2,N1,Society,8.25,8,8
1002922,7,7,8.8,N1,Nature,6.25,5.5,6
1002924,8,9.25,8.4,N1,Society,6.75,5.25,8.25
1002925,8,9,6.6,N1,Society,6,6,9
1002926,7.2,8.5,8.4,N1,Society,5.25,5.5,7.75
1002927,8.2,7,8,N1,Nature,7.25,3.5,5.5
1002928,8,6,6,N1,Nature,8.75,7.75,6.75
1002929,8.4,8.75,9.2,N1,Society,4.25,7,9.25
1002930,8,8.5,9,N1,Nature,6.25,9.25,8.75
1002931,8,7.25,6,N1,Nature,3.75,6.5,8.25
1002932,9.2,8.25,8.6,N1,Nature,8.5,3.25,4.5
1002935,6.6,9.5,9.4,N1,Society,6.25,7,8.5
1002936,7.6,8.25,8.6,N1,Society,5.75,6.5,8
1002937,7,8.75,8.8,N1,Society,6.25,6.25,9.25
1002938,8.2,9.25,9.4,N1,Society,8,7.75,9.5
1002940,8.6,7.75,8.8,N1,Nature,4.5,8.75,7.75
1002942,7.8,8.75,8.8,N1,Society,5.75,3.5,8.5
1002943,8.2,8.5,9.4,N1,Society,7,6.75,8.25
1002944,8,8.75,8.2,N1,Society,6,6.5,8.5
1002945,6.6,8.5,7.4,N1,Society,5.5,5.5,8.75
1002948,7.6,6.5,8.6,N1,Nature,8,3.5,7.25
1002949,7.6,7,8.8,N1,Nature,2.5,7.5,4
1002950,7.6,9,9,N1,Society,7.25,5.5,8
1002951,7.4,9,8.8,N1,Nature,6.25,5.75,5.75
1002954,8.2,9,8,N1,Society,6,4.25,8.75
1002955,8.2,9.5,9.2,N1,Society,7.5,6.5,8.75
1002956,6.4,8.25,6.6,N1,Society,6,5.5,8.25
1002958,7.6,8.5,8.6,N1,Society,7.5,9,9.25
1002959,8.2,8,8.4,N1,Nature,7.25,5.5,6.75
